text,label
"good morning...still at miris house, but today i will be alone again...so my best friend give me a call ",Muy feliz
I LOVE TWITTER!! 2 days till Sam's 16th YAY!! ,Muy feliz
"@Mattdavelewis  good Morning ,Matt ! have a smileriffic Day !!     ",Muy feliz
yes! Bulls on Parade/Sleep Now in the Fire! perfect combo! ,Muy feliz
@duanestorey I heard is your birthday today? Congratulations &amp; Happy Birthday! Hope you have a great great day. ,Muy feliz
@badmonkeh That's always a given when it comes to anything touched by the Government (Myki is a perfect example) - but I'm just a cynic ,Muy feliz
@bogues26 Bye! Have a Good Night! ,Muy feliz
My wife looks beautiful when she sleeps ,Muy feliz
@UtopiaArmoury Bedtime at 4am!! LOL  Get some rest!!  It's great to have you on board!  ,Muy feliz
@crispyteriyaki LOL! best mind you words! 'specially around these parts!  ????????,Muy feliz
@Gailporter have a great day! ,Muy feliz
Thank You All for the Warm Wishes.!!! ,Muy feliz
@Heidi_Volturi see there you go again laughing at me!! it's time I go now you be good and hey get some sleep!! ,Muy feliz
@Renato71 good morning! How are you doing? Is there another @delekkersteshow in the making already? ,Muy feliz
@JimAyson Yes yes yes to the DSi  One of the best &quot;gadgets&quot; ever made.,Muy feliz
"@jaredleto Goodnight Jared! btw, the yearbooks look beautiful ",Muy feliz
@rishabhphagre Welcome dude!  http://ff.im/1Y0HP,Muy feliz
@ItsDawns Thank you I do my best  lol!!  (you 100% too) ,Muy feliz
@ladydoc_1980 Hey welcome to twitter..! ,Muy feliz
Happy Birthday macky!! ILY ,Muy feliz
@mileycyrus http://twitpic.com/2y606 - GORGEOUS!!!  You just want to hug her!!! Bless! ,Muy feliz
@nickpadmore Ouch. Looks like I'd best take another one. ,Muy feliz
@andrewdever The Laksa at the Happy Chef at the Pailou Centre on Dixon Street is the best  ,Muy feliz
@Trevieno  awesome ,Muy feliz
have a great day people!! ,Muy feliz
says good morning people  it is 10 am and i say hi! http://plurk.com/p/n0frc,Muy feliz
@stephenfry Welcome home! ,Muy feliz
has just had a bit of good news - what a wonderful start to the day ,Muy feliz
Time to sleep!!!  Nyt SoCal!!! See yah in 3 weeks!!!Have a blessed Holy Week!!! =D,Muy feliz
i'm happy - - really happy! ,Muy feliz
@rom LOL. But wouldn't our voices be heard best if we get that license and prefix that title before our names? ,Muy feliz
I am watching my best friend Toms tv-show... pa tv3 ,Muy feliz
@tatty73 That's good news! ...and the sun is shining too! ,Muy feliz
@Rustyrockets check out our convo about you! lol Stop fighting it Russ I know you want to say something! ,Muy feliz
I'm lying in bed not wanting to get up just yet... Lookin 4ward 2 another good day!!! ,Muy feliz
@JaylaStarr hows your beautiful self doin..? ,Muy feliz
@MollyFlagtail excellent! Howdy naYbur  i do love me some tail waggers!,Muy feliz
"Watching a movie: The Incredible Hulk Returns, 1988. If you would like to watch with me, please bring some pop corn with ya? ",Muy feliz
@kiyastars  yeah those are the best ,Muy feliz
@SexySubKaylee doin great! and u gurl? ,Muy feliz
good night miley!!! &lt;3 you will see sofie soon! ,Muy feliz
@valxx http://twitpic.com/2w1uj - And the artwork's by Billy from the Chronicles album - awesome ,Muy feliz
I put my blackberry on 2g and its working perfectly ,Muy feliz
@christopherbieg GO FOR IT!!! Singapore's great! ,Muy feliz
"I had a blast at the Lily Allen show tonight.  @lilyroseallen, you are awesome! ",Muy feliz
Good morning everyone! ,Muy feliz
"Salam Sami, Good luck. The best wishes for you  ws Esma",Muy feliz
@myfolia Just to let you know that you guys are doing a great job! ,Muy feliz
@kirisutegomen4 doing my best  Looking forward to the upcoming Aus shows.,Muy feliz
Awesome ! my apple care and protection plan lasts untill end of april. Looks like they'll fix it all and I have nothing to pay for it ,Muy feliz
@michaelgrainger lmao! you're on a roll 2nite bro!  hellyeah!,Muy feliz
Happy 7 months to my Baby &amp; I! &lt;3   can't wait for dinner! Woots!,Muy feliz
@shaundiviney Pizza is awesome ,Muy feliz
@RosalieLHale your welcome!! ,Muy feliz
@RLFloyd yeah I am usiing nambu after @fulltimecasual mentioned it on @mactalk it's good but tweetie is... Tweetie! ,Muy feliz
@selmarieg you're seriously so gorgeous &amp; flawless ,Muy feliz
Laptop doctor arrived and the moment he touched my comp it worked! 10 to have a man look at my working computer - brilliant! ,Muy feliz
YAY! I'm hanging out with Stephanie and Mario; just like the good ol' days! ,Muy feliz
@kinagrannis We're all grateful for the beautiful music you share and dedication you give to us!! Thank you - you're amazing!! ,Muy feliz
@lrv94 It looks really really great!  I love it   I blogged it on the Throwboy blog!,Muy feliz
@xrichard Happy birthday brorsan!! ,Muy feliz
"Anyone remember Vic and Bob's excellent &quot;Catterick&quot;? Well, lookee here! http://bit.ly/rVDwJ Come on, Beeb!  Repeat it! ",Muy feliz
"@jimpeel Yea very good point, textmate rocks! ",Muy feliz
"@goldenskye I know, that's what I looked for too  there are some great ones in there. Titanic for example!",Muy feliz
I am in a GOOD MOOOOO-OOOOD! ,Muy feliz
@190east ... hey... the weather is so good ... we have 20 degress and no clouds at the skys!!! ,Muy feliz
a day of laundry and housework - oh joy! Hope you have a great day  xx,Muy feliz
Is awesome  i do believe you're all jealous. But i sorta dont wanna go to dancing tonight. Someone else drive me?,Muy feliz
 Disneyland was great! ... Got to go and pick up the kitties in a minute ... ?,Muy feliz
Good morro! I had a dream that I was banned from GGUI ,Muy feliz
Time to fly! Ord-dca-ord-clt 16hrs clt-ord-iad-mco 13hrs mco-ord hm in time for date night ,Muy feliz
still listening to some great music I got yesterday. amber pacific is awesome!! ,Muy feliz
@Da_Funk welcome bro! ,Muy feliz
had a wonderful day today ,Muy feliz
"@CHRISDJMOYLES im gonna watch T.M. 2 c wot they hav 2 say bout TWITTER, yor show was brilliant as ever this mornin - katie x ",Muy feliz
@adalinemusic you're welcome! It was a great way to be introduced to your music ,Muy feliz
@robjjones Moody Woods is absolutely awesome ,Muy feliz
@pixiepan lol. www.tv.com is your FRIEND! ,Muy feliz
@darkmagique O Yes i aM For Sure! Am sooo happy that he checked it out AgaiN... What TiMe ?..Onish?  Jaaaaaah ! Lolm !,Muy feliz
f&amp;@k the weather!! I'm in Paris!  Let's go have a beautiful day ,Muy feliz
"sitting in the sun, baking in 30 degrees - wonderful ",Muy feliz
@MiaMiaDC  - Good morning!  ,Muy feliz
@Cookieex3 awesome!! Can't wait to see it!! ,Muy feliz
Had a good start today! ,Muy feliz
@OurDave Good routes here  http://www.bikely.com/maps/bike-path/Manly-Dam-Mountain-Bike-Track was today's ride. 2 laps!,Muy feliz
@coy0te Good morning! Feeling happier today? ,Muy feliz
happy birthday! ,Muy feliz
Our plans are coming together nicely! I am very happy indeed today ,Muy feliz
awesome song by Press play on tape: http://www.youtube.com/watch?v=hLWw1OpDrpI geekyness at it's best ,Muy feliz
Pardon my outburst. I'm just amazed at how wonderful my psp is ,Muy feliz
@jonconnelly lol! Nope.. I'll still be in my 20's for another year. ,Muy feliz
@MandyyJirouxx how r u??  how's the weather in LA?? Vienna is awesome  xx,Muy feliz
"@gas700girl excellent - the Twitterisation of everything continues apace, then ",Muy feliz
Looking at the pictures my friend shot yesterday. They are beautiful! ,Muy feliz
"@BabyMakinMachin LOL, yes it does! Iz that ur hubby? U 2 R gonna makes some v. v. cute babies! ",Muy feliz
@TheFemGeek good luck! ,Muy feliz
"got accused of cheating by her cheating boyfriend! As if. Good bye, twat! Girly night in tonight! Woop! ",Muy feliz
"@MmmBaileys Happy birthday, Jess! ",Muy feliz
"@PerfectElement noooooooo i wish, I just saw it advertised, lmao. I am going for this one!! ",Muy feliz
i've been playing with SQLite. what do I think of it? AWESOME! ,Muy feliz
@karenbirch Thank you thank you thank you   Best parcel EVER!! X,Muy feliz
@spreadingjoy Good morning. Have a wonderful day ,Muy feliz
I must go everyone. Have a splendid day. ,Muy feliz
@QandQ I don't think I'd make a very good optemist ,Muy feliz
@MegsEggs Yes! Positivity is an excellent thing! ,Muy feliz
@trugiaz everythings alright! yea thank you for welcoming me  Hope everythings good on your side!,Muy feliz
@proveisso learnt from the best ,Muy feliz
@gtvone good!! this week is a sort one ,Muy feliz
@Pinkduffer Awesome ,Muy feliz
@mandyjwatson Brilliant. Nanoblogging ,Muy feliz
@theproblemkids  mother love bone...woo hooo!!! haven't listened to them in a while....think i might just go give them a spin today!! ,Muy feliz
@rustyrockets come to Sweden..it's actually very beautiful. ,Muy feliz
"@Catmoo anti-naff pills, good idea! ",Muy feliz
"@ayeashleigh omgg, awesome name for a hamster ",Muy feliz
@ibeatcancrtwice Had to send you a HELLO  Hope your day is great and must retweet you...HUGS!!!,Muy feliz
@socaldavel College buddy here? Please tell me if u decided 2 come. NC is beautiful u know!! ,Muy feliz
Happy birthday to me! ,Muy feliz
"Good morning, world!! Hope everyone has an amazing day! ",Muy feliz
"@mileycyrus Dang, you're up already?! Have a good day!! ",Muy feliz
I have 2 followers!....TWO!! Thats like....bigger than one ya'know?!? Woah...this is a very proud moment for me! ,Muy feliz
@mileycyrus have a good day! ,Muy feliz
@AngMoGirl Good luck! ,Muy feliz
it's a beautiful and sunny day.. spring cleaning ,Muy feliz
@Lavanyaj Kozhi is a nick for a very good friend of mine from college...  he's workin in bombay... in chennai for a week...,Muy feliz
@AdamRPhoto oh brilliant... another channel of yours where i can find out about graze discounts ,Muy feliz
@ArifHanafiah Welcome polka dotty!!!  heee... (loves),Muy feliz
@mileycyrus Good morning Miley! I hope you have a great day ,Muy feliz
@tommcfly it's the best one ,Muy feliz
GOING OUT TO DINNER WITH MY BEST FRIEND  why wont my myspace work?,Muy feliz
Everyone Has Got Subbed By Someone Good! Laura=Billie Amber=Louise Neesey=Me ,Muy feliz
Ooouuhh... Good morning! Wie warm es heute ist! ,Muy feliz
reli bord just chliin wiv me cuzins lol   MSN too !,Muy feliz
@MissNixs lol - good luck ... keeping my fingers crossed for you that you did! ,Muy feliz
@julesRGB Nice! Got your postcard this morning too! ,Muy feliz
@tommcfly Eclipse is awesome  *-*,Muy feliz
Can't wait for the Star Wars marathon now! I have the best friends EVER ,Muy feliz
Battlefield Heroes is just awesome! ,Muy feliz
"going to school, then working out, calendario for italiano, then uconn gamee  good luckk girliiies !",Muy feliz
is glad my work haven't cottoned on to this yet and banned it!  i hope i haven't spoken too soon!!!!,Muy feliz
@mileycyrus goodmorning Miley  for you its morning and for me its my bedtime  have a good day! xO,Muy feliz
is proud to be a member of the Hulk Hogan fan club!! ,Muy feliz
just finished watching awhole lot of robs fantasy factory...night and have a pleasant morning/day! ,Muy feliz
Almost done with Rant. Beautiful book. You guys should read it ,Muy feliz
@virtual4now Awesome ,Muy feliz
"@30secondstomars http://twitpic.com/2xfyp - awwwwwwww, cool!!!!!!!!!!!! no comments ",Muy feliz
"alphabeat &quot;fascination&quot; ? http://twt.fm/33018   beautiful day, everything's great! dancin around in underwear ",Muy feliz
@sarahansen SARAH! I LOVE YOU!  SONGFEST BABY! WOOOOOOOOOOOOOO! oh yeah!  ,Muy feliz
"@davidusher, good luck with mesh!!   DEQQ is awesome, it's going to blow everyone away!",Muy feliz
@mhymn LOL!  &quot;soon&quot; ???  so you compiled them all! ,Muy feliz
@JackWills it's amazing! The dresses are perfect! Good job  x,Muy feliz
@GregGauthier awesome to both ,Muy feliz
Wonderful people at Tesco Mobile have sorted out my phone. Am infinitely happy now  Hurray for Tesco Mobile!!!,Muy feliz
@psmith welcome! - tis the truth ,Muy feliz
Zero and 1-Click attacks. Nice. I swear this session is just about hackers!!  Just kidding. #spbpc #spbpuk,Muy feliz
@mileycyrus have a wonderful morning!! ,Muy feliz
